Date,Region,Commodity,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Temperature_C,Rainfall_mm,Humidity_pct,yhat_lkr
2026-07-20,Kilinochchi,Brinjal,2026,7,30,0,201,28.535999999999998,174.329,76.93599999999999,286.55154
2026-07-27,Kilinochchi,Brinjal,2026,7,31,0,208,30.116999999999997,134.833,77.995,298.63852
2026-08-03,Kilinochchi,Brinjal,2026,8,32,0,215,33.137,177.195,75.133,301.82715
2026-08-10,Kilinochchi,Brinjal,2026,8,33,0,222,31.351999999999997,178.187,72.10300000000001,347.874
2026-08-17,Kilinochchi,Brinjal,2026,8,34,0,229,27.499000000000002,144.372,73.366,338.90396
2026-08-24,Kilinochchi,Brinjal,2026,8,35,0,236,27.909000000000002,213.826,70.133,284.1284
2026-08-31,Kilinochchi,Brinjal,2026,8,36,0,243,27.719191919191918,170.489898989899,78.02525252525253,261.6999
2026-09-07,Kilinochchi,Brinjal,2026,9,37,0,250,30.39270833333333,200.12291666666667,81.55104166666666,256.03934
2026-09-14,Kilinochchi,Brinjal,2026,9,38,0,257,32.992,207.995,78.286,223.74176
2026-09-21,Kilinochchi,Brinjal,2026,9,39,0,264,32.336,195.46200000000002,72.49700000000001,224.06734
2026-09-28,Kilinochchi,Brinjal,2026,9,40,0,271,28.678,139.394,75.395,336.78552
2026-10-05,Kilinochchi,Brinjal,2026,10,41,0,278,29.732000000000003,194.174,75.39399999999999,257.71805
2026-10-12,Kilinochchi,Brinjal,2026,10,42,0,285,28.724,167.194,81.703,300.99463
2026-10-19,Kilinochchi,Brinjal,2026,10,43,0,292,30.593000000000004,159.328,79.98100000000001,330.06345
2026-10-26,Kilinochchi,Brinjal,2026,10,44,0,299,32.41,203.72299999999998,79.455,229.75136
2026-11-02,Kilinochchi,Brinjal,2026,11,45,0,306,30.121,127.045,71.71,312.60376
2026-11-09,Kilinochchi,Brinjal,2026,11,46,0,313,26.979,140.506,70.532,348.807
2026-11-16,Kilinochchi,Brinjal,2026,11,47,0,320,27.074,205.03400000000002,78.094,267.55084
2026-11-23,Kilinochchi,Brinjal,2026,11,48,0,327,27.596,159.012,82.64299999999999,263.0347
2026-11-30,Kilinochchi,Brinjal,2026,11,49,0,334,30.679797979797982,177.66969696969696,74.68181818181819,337.36453
2026-12-07,Kilinochchi,Brinjal,2026,12,50,0,341,32.18125,178.78645833333334,80.85104166666666,329.5714
2026-12-14,Kilinochchi,Brinjal,2026,12,51,0,348,30.065,151.674,75.84400000000001,405.19702
2026-12-21,Kilinochchi,Brinjal,2026,12,52,0,355,27.85,154.375,74.329,286.25012
2026-12-28,Kilinochchi,Brinjal,2026,12,53,0,362,31.870000000000005,91.775,70.47999999999999,230.51335
2026-01-05,Kilinochchi,Cabbage,2026,1,2,0,5,28.238000000000003,169.884,83.756,221.74052
2026-01-12,Kilinochchi,Cabbage,2026,1,3,0,12,31.122,177.599,73.351,213.46399
2026-01-19,Kilinochchi,Cabbage,2026,1,4,0,19,32.116,176.94799999999998,79.99900000000001,295.82755
2026-01-26,Kilinochchi,Cabbage,2026,1,5,0,26,28.914,142.013,76.242,303.81305
2026-02-02,Kilinochchi,Cabbage,2026,2,6,0,33,28.319000000000003,163.13299999999998,74.684,188.20201
2026-02-09,Kilinochchi,Cabbage,2026,2,7,0,40,28.706,168.717,76.832,222.43965
2026-02-16,Kilinochchi,Cabbage,2026,2,8,0,47,30.268,141.581,77.908,227.59274
2026-02-23,Kilinochchi,Cabbage,2026,2,9,0,54,33.266999999999996,177.52399999999997,75.098,221.80681
2026-03-02,Kilinochchi,Cabbage,2026,3,10,0,61,31.04591836734694,176.6612244897959,71.85000000000001,231.63261
2026-03-09,Kilinochchi,Cabbage,2026,3,11,0,68,27.329896907216494,146.0,72.89690721649484,155.2682
2026-03-16,Kilinochchi,Cabbage,2026,3,12,0,75,27.89,215.227,70.818,208.23424
2026-03-23,Kilinochchi,Cabbage,2026,3,13,0,82,27.859,161.147,78.11,190.16934
2026-03-30,Kilinochchi,Cabbage,2026,3,14,0,89,30.598000000000003,209.743,81.05,165.36298
2026-04-06,Kilinochchi,Cabbage,2026,4,15,0,96,33.24,208.64899999999997,78.339,208.29985
2026-04-13,Kilinochchi,Cabbage,2026,4,16,0,103,31.965999999999998,187.204,72.541,155.76553
2026-04-20,Kilinochchi,Cabbage,2026,4,17,0,110,28.684,138.716,74.843,253.9085
2026-04-27,Kilinochchi,Cabbage,2026,4,18,0,117,29.366,200.644,76.038,229.66406
2026-05-04,Kilinochchi,Cabbage,2026,5,19,0,124,29.128,162.644,82.345,238.49886
2026-05-11,Kilinochchi,Cabbage,2026,5,20,0,131,30.721999999999998,164.528,78.96300000000001,186.80376
2026-05-18,Kilinochchi,Cabbage,2026,5,21,0,138,32.339,197.46599999999998,79.494,194.38312
2026-05-25,Kilinochchi,Cabbage,2026,5,22,0,145,29.75,121.598,71.316,205.25975
2026-06-01,Kilinochchi,Cabbage,2026,6,23,0,152,26.936734693877554,147.46122448979594,71.10000000000001,216.07446
2026-06-08,Kilinochchi,Cabbage,2026,6,24,0,159,26.963917525773194,204.01237113402064,78.2381443298969,235.12424
2026-06-15,Kilinochchi,Cabbage,2026,6,25,0,166,27.81,162.636,83.014,248.67122
2026-06-22,Kilinochchi,Cabbage,2026,6,26,0,173,30.824,177.623,74.107,216.99184
2026-06-29,Kilinochchi,Cabbage,2026,6,27,0,180,32.172000000000004,179.672,80.549,191.18134
2026-07-06,Kilinochchi,Cabbage,2026,7,28,0,187,29.528000000000002,145.891,75.888,168.20226
2026-07-13,Kilinochchi,Cabbage,2026,7,29,0,194,28.113000000000003,159.329,74.592,205.8752
2026-07-20,Kilinochchi,Cabbage,2026,7,30,0,201,28.535999999999998,174.329,76.93599999999999,200.26627
2026-07-27,Kilinochchi,Cabbage,2026,7,31,0,208,30.116999999999997,134.833,77.995,199.14494
2026-08-03,Kilinochchi,Cabbage,2026,8,32,0,215,33.137,177.195,75.133,213.68556
2026-08-10,Kilinochchi,Cabbage,2026,8,33,0,222,31.351999999999997,178.187,72.10300000000001,217.93542
2026-08-17,Kilinochchi,Cabbage,2026,8,34,0,229,27.499000000000002,144.372,73.366,259.37158
2026-08-24,Kilinochchi,Cabbage,2026,8,35,0,236,27.909000000000002,213.826,70.133,201.5864
2026-08-31,Kilinochchi,Cabbage,2026,8,36,0,243,27.719191919191918,170.489898989899,78.02525252525253,193.46558
2026-09-07,Kilinochchi,Cabbage,2026,9,37,0,250,30.39270833333333,200.12291666666667,81.55104166666666,169.91757
2026-09-14,Kilinochchi,Cabbage,2026,9,38,0,257,32.992,207.995,78.286,206.38716
2026-09-21,Kilinochchi,Cabbage,2026,9,39,0,264,32.336,195.46200000000002,72.49700000000001,236.92947
2026-09-28,Kilinochchi,Cabbage,2026,9,40,0,271,28.678,139.394,75.395,259.98694
2026-10-05,Kilinochchi,Cabbage,2026,10,41,0,278,29.732000000000003,194.174,75.39399999999999,211.8468
2026-10-12,Kilinochchi,Cabbage,2026,10,42,0,285,28.724,167.194,81.703,195.94469
2026-10-19,Kilinochchi,Cabbage,2026,10,43,0,292,30.593000000000004,159.328,79.98100000000001,272.67227
2026-10-26,Kilinochchi,Cabbage,2026,10,44,0,299,32.41,203.72299999999998,79.455,219.5115
2026-11-02,Kilinochchi,Cabbage,2026,11,45,0,306,30.121,127.045,71.71,205.21346
2026-11-09,Kilinochchi,Cabbage,2026,11,46,0,313,26.979,140.506,70.532,255.40169
2026-11-16,Kilinochchi,Cabbage,2026,11,47,0,320,27.074,205.03400000000002,78.094,249.61697
2026-11-23,Kilinochchi,Cabbage,2026,11,48,0,327,27.596,159.012,82.64299999999999,278.87067
2026-11-30,Kilinochchi,Cabbage,2026,11,49,0,334,30.679797979797982,177.66969696969696,74.68181818181819,232.603
2026-12-07,Kilinochchi,Cabbage,2026,12,50,0,341,32.18125,178.78645833333334,80.85104166666666,191.22386
2026-12-14,Kilinochchi,Cabbage,2026,12,51,0,348,30.065,151.674,75.84400000000001,203.0901
2026-12-21,Kilinochchi,Cabbage,2026,12,52,0,355,27.85,154.375,74.329,239.74812
2026-12-28,Kilinochchi,Cabbage,2026,12,53,0,362,31.870000000000005,91.775,70.47999999999999,200.58728
2026-01-05,Kilinochchi,Carrot,2026,1,2,0,5,28.238000000000003,169.884,83.756,226.05632
2026-01-12,Kilinochchi,Carrot,2026,1,3,0,12,31.122,177.599,73.351,256.16193
2026-01-19,Kilinochchi,Carrot,2026,1,4,0,19,32.116,176.94799999999998,79.99900000000001,210.16087
2026-01-26,Kilinochchi,Carrot,2026,1,5,0,26,28.914,142.013,76.242,266.49332
2026-02-02,Kilinochchi,Carrot,2026,2,6,0,33,28.319000000000003,163.13299999999998,74.684,240.38646
2026-02-09,Kilinochchi,Carrot,2026,2,7,0,40,28.706,168.717,76.832,276.2945
2026-02-16,Kilinochchi,Carrot,2026,2,8,0,47,30.268,141.581,77.908,255.51703
2026-02-23,Kilinochchi,Carrot,2026,2,9,0,54,33.266999999999996,177.52399999999997,75.098,247.05103
2026-03-02,Kilinochchi,Carrot,2026,3,10,0,61,31.04591836734694,176.6612244897959,71.85000000000001,220.49605
2026-03-09,Kilinochchi,Carrot,2026,3,11,0,68,27.329896907216494,146.0,72.89690721649484,230.7029
2026-03-16,Kilinochchi,Carrot,2026,3,12,0,75,27.89,215.227,70.818,243.27576
2026-03-23,Kilinochchi,Carrot,2026,3,13,0,82,27.859,161.147,78.11,288.6211
2026-03-30,Kilinochchi,Carrot,2026,3,14,0,89,30.598000000000003,209.743,81.05,246.9179
2026-04-06,Kilinochchi,Carrot,2026,4,15,0,96,33.24,208.64899999999997,78.339,272.21713
2026-04-13,Kilinochchi,Carrot,2026,4,16,0,103,31.965999999999998,187.204,72.541,252.17581
2026-04-20,Kilinochchi,Carrot,2026,4,17,0,110,28.684,138.716,74.843,286.66623
2026-04-27,Kilinochchi,Carrot,2026,4,18,0,117,29.366,200.644,76.038,301.07416
2026-05-04,Kilinochchi,Carrot,2026,5,19,0,124,29.128,162.644,82.345,260.29007
2026-05-11,Kilinochchi,Carrot,2026,5,20,0,131,30.721999999999998,164.528,78.96300000000001,285.81387
2026-05-18,Kilinochchi,Carrot,2026,5,21,0,138,32.339,197.46599999999998,79.494,336.76706
2026-05-25,Kilinochchi,Carrot,2026,5,22,0,145,29.75,121.598,71.316,295.1362
2026-06-01,Kilinochchi,Carrot,2026,6,23,0,152,26.936734693877554,147.46122448979594,71.10000000000001,283.3326
2026-06-08,Kilinochchi,Carrot,2026,6,24,0,159,26.963917525773194,204.01237113402064,78.2381443298969,279.164
2026-06-15,Kilinochchi,Carrot,2026,6,25,0,166,27.81,162.636,83.014,266.86017
2026-06-22,Kilinochchi,Carrot,2026,6,26,0,173,30.824,177.623,74.107,213.57259
2026-06-29,Kilinochchi,Carrot,2026,6,27,0,180,32.172000000000004,179.672,80.549,228.32916
2026-07-06,Kilinochchi,Carrot,2026,7,28,0,187,29.528000000000002,145.891,75.888,261.78632
2026-07-13,Kilinochchi,Carrot,2026,7,29,0,194,28.113000000000003,159.329,74.592,250.92024
2026-07-20,Kilinochchi,Carrot,2026,7,30,0,201,28.535999999999998,174.329,76.93599999999999,239.36067
2026-07-27,Kilinochchi,Carrot,2026,7,31,0,208,30.116999999999997,134.833,77.995,253.71826
2026-08-03,Kilinochchi,Carrot,2026,8,32,0,215,33.137,177.195,75.133,242.34766
2026-08-10,Kilinochchi,Carrot,2026,8,33,0,222,31.351999999999997,178.187,72.10300000000001,210.08162
2026-08-17,Kilinochchi,Carrot,2026,8,34,0,229,27.499000000000002,144.372,73.366,275.52423
2026-08-24,Kilinochchi,Carrot,2026,8,35,0,236,27.909000000000002,213.826,70.133,238.86336
2026-08-31,Kilinochchi,Carrot,2026,8,36,0,243,27.719191919191918,170.489898989899,78.02525252525253,247.9133
2026-09-07,Kilinochchi,Carrot,2026,9,37,0,250,30.39270833333333,200.12291666666667,81.55104166666666,258.41513
2026-09-14,Kilinochchi,Carrot,2026,9,38,0,257,32.992,207.995,78.286,278.25076
2026-09-21,Kilinochchi,Carrot,2026,9,39,0,264,32.336,195.46200000000002,72.49700000000001,261.3318
2026-09-28,Kilinochchi,Carrot,2026,9,40,0,271,28.678,139.394,75.395,291.59024
2026-10-05,Kilinochchi,Carrot,2026,10,41,0,278,29.732000000000003,194.174,75.39399999999999,243.05356
2026-10-12,Kilinochchi,Carrot,2026,10,42,0,285,28.724,167.194,81.703,274.78186
2026-10-19,Kilinochchi,Carrot,2026,10,43,0,292,30.593000000000004,159.328,79.98100000000001,266.01697
2026-10-26,Kilinochchi,Carrot,2026,10,44,0,299,32.41,203.72299999999998,79.455,344.71982
2026-11-02,Kilinochchi,Carrot,2026,11,45,0,306,30.121,127.045,71.71,230.63432
2026-11-09,Kilinochchi,Carrot,2026,11,46,0,313,26.979,140.506,70.532,267.65515
2026-11-16,Kilinochchi,Carrot,2026,11,47,0,320,27.074,205.03400000000002,78.094,258.93515
2026-11-23,Kilinochchi,Carrot,2026,11,48,0,327,27.596,159.012,82.64299999999999,252.12576
2026-11-30,Kilinochchi,Carrot,2026,11,49,0,334,30.679797979797982,177.66969696969696,74.68181818181819,226.80573
2026-12-07,Kilinochchi,Carrot,2026,12,50,0,341,32.18125,178.78645833333334,80.85104166666666,225.70995
2026-12-14,Kilinochchi,Carrot,2026,12,51,0,348,30.065,151.674,75.84400000000001,295.026
2026-12-21,Kilinochchi,Carrot,2026,12,52,0,355,27.85,154.375,74.329,261.61026
2026-12-28,Kilinochchi,Carrot,2026,12,53,0,362,31.870000000000005,91.775,70.47999999999999,274.7819
2026-01-05,Kilinochchi,Drumsticks,2026,1,2,0,5,28.238000000000003,169.884,83.756,295.18793
2026-01-12,Kilinochchi,Drumsticks,2026,1,3,0,12,31.122,177.599,73.351,278.078
2026-01-19,Kilinochchi,Drumsticks,2026,1,4,0,19,32.116,176.94799999999998,79.99900000000001,231.5177
2026-01-26,Kilinochchi,Drumsticks,2026,1,5,0,26,28.914,142.013,76.242,287.1165
2026-02-02,Kilinochchi,Drumsticks,2026,2,6,0,33,28.319000000000003,163.13299999999998,74.684,310.14725
2026-02-09,Kilinochchi,Drumsticks,2026,2,7,0,40,28.706,168.717,76.832,320.4104
2026-02-16,Kilinochchi,Drumsticks,2026,2,8,0,47,30.268,141.581,77.908,285.5852
2026-02-23,Kilinochchi,Drumsticks,2026,2,9,0,54,33.266999999999996,177.52399999999997,75.098,268.79007
2026-03-02,Kilinochchi,Drumsticks,2026,3,10,0,61,31.04591836734694,176.6612244897959,71.85000000000001,309.29797
2026-03-09,Kilinochchi,Drumsticks,2026,3,11,0,68,27.329896907216494,146.0,72.89690721649484,255.02238
2026-03-16,Kilinochchi,Drumsticks,2026,3,12,0,75,27.89,215.227,70.818,389.1889
2026-03-23,Kilinochchi,Drumsticks,2026,3,13,0,82,27.859,161.147,78.11,250.23073
2026-03-30,Kilinochchi,Drumsticks,2026,3,14,0,89,30.598000000000003,209.743,81.05,335.60995
2026-04-06,Kilinochchi,Drumsticks,2026,4,15,0,96,33.24,208.64899999999997,78.339,257.43292
2026-04-13,Kilinochchi,Drumsticks,2026,4,16,0,103,31.965999999999998,187.204,72.541,202.65869
2026-04-20,Kilinochchi,Drumsticks,2026,4,17,0,110,28.684,138.716,74.843,324.91107
2026-04-27,Kilinochchi,Drumsticks,2026,4,18,0,117,29.366,200.644,76.038,268.5662
2026-05-04,Kilinochchi,Drumsticks,2026,5,19,0,124,29.128,162.644,82.345,223.06068
2026-05-11,Kilinochchi,Drumsticks,2026,5,20,0,131,30.721999999999998,164.528,78.96300000000001,265.27502
2026-05-18,Kilinochchi,Drumsticks,2026,5,21,0,138,32.339,197.46599999999998,79.494,211.22578
2026-05-25,Kilinochchi,Drumsticks,2026,5,22,0,145,29.75,121.598,71.316,332.58466
2026-06-01,Kilinochchi,Drumsticks,2026,6,23,0,152,26.936734693877554,147.46122448979594,71.10000000000001,276.72537
2026-06-08,Kilinochchi,Drumsticks,2026,6,24,0,159,26.963917525773194,204.01237113402064,78.2381443298969,268.30936
2026-06-15,Kilinochchi,Drumsticks,2026,6,25,0,166,27.81,162.636,83.014,268.82156
2026-06-22,Kilinochchi,Drumsticks,2026,6,26,0,173,30.824,177.623,74.107,341.1673
2026-06-29,Kilinochchi,Drumsticks,2026,6,27,0,180,32.172000000000004,179.672,80.549,262.57202
2026-07-06,Kilinochchi,Drumsticks,2026,7,28,0,187,29.528000000000002,145.891,75.888,230.40297
2026-07-13,Kilinochchi,Drumsticks,2026,7,29,0,194,28.113000000000003,159.329,74.592,314.63873
2026-07-20,Kilinochchi,Drumsticks,2026,7,30,0,201,28.535999999999998,174.329,76.93599999999999,297.93185
2026-07-27,Kilinochchi,Drumsticks,2026,7,31,0,208,30.116999999999997,134.833,77.995,326.6884
2026-08-03,Kilinochchi,Drumsticks,2026,8,32,0,215,33.137,177.195,75.133,261.80692
2026-08-10,Kilinochchi,Drumsticks,2026,8,33,0,222,31.351999999999997,178.187,72.10300000000001,282.6056
2026-08-17,Kilinochchi,Drumsticks,2026,8,34,0,229,27.499000000000002,144.372,73.366,259.2416
2026-08-24,Kilinochchi,Drumsticks,2026,8,35,0,236,27.909000000000002,213.826,70.133,374.39124
2026-08-31,Kilinochchi,Drumsticks,2026,8,36,0,243,27.719191919191918,170.489898989899,78.02525252525253,279.97314
2026-09-07,Kilinochchi,Drumsticks,2026,9,37,0,250,30.39270833333333,200.12291666666667,81.55104166666666,250.90971
2026-09-14,Kilinochchi,Drumsticks,2026,9,38,0,257,32.992,207.995,78.286,266.30472
2026-09-21,Kilinochchi,Drumsticks,2026,9,39,0,264,32.336,195.46200000000002,72.49700000000001,223.98463
2026-09-28,Kilinochchi,Drumsticks,2026,9,40,0,271,28.678,139.394,75.395,328.90216
2026-10-05,Kilinochchi,Drumsticks,2026,10,41,0,278,29.732000000000003,194.174,75.39399999999999,327.07635
2026-10-12,Kilinochchi,Drumsticks,2026,10,42,0,285,28.724,167.194,81.703,264.4724
2026-10-19,Kilinochchi,Drumsticks,2026,10,43,0,292,30.593000000000004,159.328,79.98100000000001,274.8772
2026-10-26,Kilinochchi,Drumsticks,2026,10,44,0,299,32.41,203.72299999999998,79.455,228.6402
2026-11-02,Kilinochchi,Drumsticks,2026,11,45,0,306,30.121,127.045,71.71,361.59143
2026-11-09,Kilinochchi,Drumsticks,2026,11,46,0,313,26.979,140.506,70.532,341.18378
2026-11-16,Kilinochchi,Drumsticks,2026,11,47,0,320,27.074,205.03400000000002,78.094,275.13696
2026-11-23,Kilinochchi,Drumsticks,2026,11,48,0,327,27.596,159.012,82.64299999999999,277.3391
2026-11-30,Kilinochchi,Drumsticks,2026,11,49,0,334,30.679797979797982,177.66969696969696,74.68181818181819,349.356
2026-12-07,Kilinochchi,Drumsticks,2026,12,50,0,341,32.18125,178.78645833333334,80.85104166666666,254.35939
2026-12-14,Kilinochchi,Drumsticks,2026,12,51,0,348,30.065,151.674,75.84400000000001,287.0885
2026-12-21,Kilinochchi,Drumsticks,2026,12,52,0,355,27.85,154.375,74.329,285.2643
2026-12-28,Kilinochchi,Drumsticks,2026,12,53,0,362,31.870000000000005,91.775,70.47999999999999,221.80087
2026-01-05,Kilinochchi,Jackfruit,2026,1,2,0,5,28.238000000000003,169.884,83.756,237.30249
2026-01-12,Kilinochchi,Jackfruit,2026,1,3,0,12,31.122,177.599,73.351,311.69724
2026-01-19,Kilinochchi,Jackfruit,2026,1,4,0,19,32.116,176.94799999999998,79.99900000000001,225.11993
2026-01-26,Kilinochchi,Jackfruit,2026,1,5,0,26,28.914,142.013,76.242,228.67836
2026-02-02,Kilinochchi,Jackfruit,2026,2,6,0,33,28.319000000000003,163.13299999999998,74.684,224.00526
2026-02-09,Kilinochchi,Jackfruit,2026,2,7,0,40,28.706,168.717,76.832,253.28389
2026-02-16,Kilinochchi,Jackfruit,2026,2,8,0,47,30.268,141.581,77.908,281.47806
2026-02-23,Kilinochchi,Jackfruit,2026,2,9,0,54,33.266999999999996,177.52399999999997,75.098,335.34097
2026-03-02,Kilinochchi,Jackfruit,2026,3,10,0,61,31.04591836734694,176.6612244897959,71.85000000000001,318.6956
2026-03-09,Kilinochchi,Jackfruit,2026,3,11,0,68,27.329896907216494,146.0,72.89690721649484,192.98491
2026-03-16,Kilinochchi,Jackfruit,2026,3,12,0,75,27.89,215.227,70.818,280.6726
2026-03-23,Kilinochchi,Jackfruit,2026,3,13,0,82,27.859,161.147,78.11,250.62914
2026-03-30,Kilinochchi,Jackfruit,2026,3,14,0,89,30.598000000000003,209.743,81.05,324.88574
2026-04-06,Kilinochchi,Jackfruit,2026,4,15,0,96,33.24,208.64899999999997,78.339,287.8774
2026-04-13,Kilinochchi,Jackfruit,2026,4,16,0,103,31.965999999999998,187.204,72.541,378.19296
2026-04-20,Kilinochchi,Jackfruit,2026,4,17,0,110,28.684,138.716,74.843,198.02448
2026-04-27,Kilinochchi,Jackfruit,2026,4,18,0,117,29.366,200.644,76.038,325.5735
2026-05-04,Kilinochchi,Jackfruit,2026,5,19,0,124,29.128,162.644,82.345,238.65521
2026-05-11,Kilinochchi,Jackfruit,2026,5,20,0,131,30.721999999999998,164.528,78.96300000000001,242.4175
2026-05-18,Kilinochchi,Jackfruit,2026,5,21,0,138,32.339,197.46599999999998,79.494,286.81302
2026-05-25,Kilinochchi,Jackfruit,2026,5,22,0,145,29.75,121.598,71.316,283.288
2026-06-01,Kilinochchi,Jackfruit,2026,6,23,0,152,26.936734693877554,147.46122448979594,71.10000000000001,239.59535
2026-06-08,Kilinochchi,Jackfruit,2026,6,24,0,159,26.963917525773194,204.01237113402064,78.2381443298969,251.90993
2026-06-15,Kilinochchi,Jackfruit,2026,6,25,0,166,27.81,162.636,83.014,243.29451
2026-06-22,Kilinochchi,Jackfruit,2026,6,26,0,173,30.824,177.623,74.107,306.9478
2026-06-29,Kilinochchi,Jackfruit,2026,6,27,0,180,32.172000000000004,179.672,80.549,247.39905
2026-07-06,Kilinochchi,Jackfruit,2026,7,28,0,187,29.528000000000002,145.891,75.888,233.20189
2026-07-13,Kilinochchi,Jackfruit,2026,7,29,0,194,28.113000000000003,159.329,74.592,266.59402
2026-07-20,Kilinochchi,Jackfruit,2026,7,30,0,201,28.535999999999998,174.329,76.93599999999999,210.04088
2026-07-27,Kilinochchi,Jackfruit,2026,7,31,0,208,30.116999999999997,134.833,77.995,276.4615
2026-08-03,Kilinochchi,Jackfruit,2026,8,32,0,215,33.137,177.195,75.133,302.42218
2026-08-10,Kilinochchi,Jackfruit,2026,8,33,0,222,31.351999999999997,178.187,72.10300000000001,350.5698
2026-08-17,Kilinochchi,Jackfruit,2026,8,34,0,229,27.499000000000002,144.372,73.366,248.35562
2026-08-24,Kilinochchi,Jackfruit,2026,8,35,0,236,27.909000000000002,213.826,70.133,297.93344
2026-08-31,Kilinochchi,Jackfruit,2026,8,36,0,243,27.719191919191918,170.489898989899,78.02525252525253,260.47098
2026-09-07,Kilinochchi,Jackfruit,2026,9,37,0,250,30.39270833333333,200.12291666666667,81.55104166666666,318.0787
2026-09-14,Kilinochchi,Jackfruit,2026,9,38,0,257,32.992,207.995,78.286,295.75998
2026-09-21,Kilinochchi,Jackfruit,2026,9,39,0,264,32.336,195.46200000000002,72.49700000000001,387.78256
2026-09-28,Kilinochchi,Jackfruit,2026,9,40,0,271,28.678,139.394,75.395,183.6645
2026-10-05,Kilinochchi,Jackfruit,2026,10,41,0,278,29.732000000000003,194.174,75.39399999999999,369.51553
2026-10-12,Kilinochchi,Jackfruit,2026,10,42,0,285,28.724,167.194,81.703,208.39111
2026-10-19,Kilinochchi,Jackfruit,2026,10,43,0,292,30.593000000000004,159.328,79.98100000000001,212.15175
2026-10-26,Kilinochchi,Jackfruit,2026,10,44,0,299,32.41,203.72299999999998,79.455,241.0601
2026-11-02,Kilinochchi,Jackfruit,2026,11,45,0,306,30.121,127.045,71.71,258.98386
2026-11-09,Kilinochchi,Jackfruit,2026,11,46,0,313,26.979,140.506,70.532,212.69055
2026-11-16,Kilinochchi,Jackfruit,2026,11,47,0,320,27.074,205.03400000000002,78.094,293.27133
2026-11-23,Kilinochchi,Jackfruit,2026,11,48,0,327,27.596,159.012,82.64299999999999,224.35507
2026-11-30,Kilinochchi,Jackfruit,2026,11,49,0,334,30.679797979797982,177.66969696969696,74.68181818181819,347.0953
2026-12-07,Kilinochchi,Jackfruit,2026,12,50,0,341,32.18125,178.78645833333334,80.85104166666666,268.12085
2026-12-14,Kilinochchi,Jackfruit,2026,12,51,0,348,30.065,151.674,75.84400000000001,265.24463
2026-12-21,Kilinochchi,Jackfruit,2026,12,52,0,355,27.85,154.375,74.329,265.63507
2026-12-28,Kilinochchi,Jackfruit,2026,12,53,0,362,31.870000000000005,91.775,70.47999999999999,372.71124
2026-01-05,Kilinochchi,Knol-Khol,2026,1,2,0,5,28.238000000000003,169.884,83.756,253.46448
2026-01-12,Kilinochchi,Knol-Khol,2026,1,3,0,12,31.122,177.599,73.351,296.5458
2026-01-19,Kilinochchi,Knol-Khol,2026,1,4,0,19,32.116,176.94799999999998,79.99900000000001,260.24896
2026-01-26,Kilinochchi,Knol-Khol,2026,1,5,0,26,28.914,142.013,76.242,217.10541
2026-02-02,Kilinochchi,Knol-Khol,2026,2,6,0,33,28.319000000000003,163.13299999999998,74.684,216.88768
2026-02-09,Kilinochchi,Knol-Khol,2026,2,7,0,40,28.706,168.717,76.832,247.55463
2026-02-16,Kilinochchi,Knol-Khol,2026,2,8,0,47,30.268,141.581,77.908,226.51634
2026-02-23,Kilinochchi,Knol-Khol,2026,2,9,0,54,33.266999999999996,177.52399999999997,75.098,271.04852
2026-03-02,Kilinochchi,Knol-Khol,2026,3,10,0,61,31.04591836734694,176.6612244897959,71.85000000000001,272.20752
2026-03-09,Kilinochchi,Knol-Khol,2026,3,11,0,68,27.329896907216494,146.0,72.89690721649484,223.48053
2026-03-16,Kilinochchi,Knol-Khol,2026,3,12,0,75,27.89,215.227,70.818,280.75058
2026-03-23,Kilinochchi,Knol-Khol,2026,3,13,0,82,27.859,161.147,78.11,214.6441
2026-03-30,Kilinochchi,Knol-Khol,2026,3,14,0,89,30.598000000000003,209.743,81.05,284.54813
2026-04-06,Kilinochchi,Knol-Khol,2026,4,15,0,96,33.24,208.64899999999997,78.339,304.6223
2026-04-13,Kilinochchi,Knol-Khol,2026,4,16,0,103,31.965999999999998,187.204,72.541,328.0558
2026-04-20,Kilinochchi,Knol-Khol,2026,4,17,0,110,28.684,138.716,74.843,177.3251
2026-04-27,Kilinochchi,Knol-Khol,2026,4,18,0,117,29.366,200.644,76.038,256.36456
2026-05-04,Kilinochchi,Knol-Khol,2026,5,19,0,124,29.128,162.644,82.345,261.38324
2026-05-11,Kilinochchi,Knol-Khol,2026,5,20,0,131,30.721999999999998,164.528,78.96300000000001,238.72859
2026-05-18,Kilinochchi,Knol-Khol,2026,5,21,0,138,32.339,197.46599999999998,79.494,249.06395
2026-05-25,Kilinochchi,Knol-Khol,2026,5,22,0,145,29.75,121.598,71.316,241.79376
2026-06-01,Kilinochchi,Knol-Khol,2026,6,23,0,152,26.936734693877554,147.46122448979594,71.10000000000001,226.39255
2026-06-08,Kilinochchi,Knol-Khol,2026,6,24,0,159,26.963917525773194,204.01237113402064,78.2381443298969,247.12558
2026-06-15,Kilinochchi,Knol-Khol,2026,6,25,0,166,27.81,162.636,83.014,256.2178
2026-06-22,Kilinochchi,Knol-Khol,2026,6,26,0,173,30.824,177.623,74.107,295.8519
2026-06-29,Kilinochchi,Knol-Khol,2026,6,27,0,180,32.172000000000004,179.672,80.549,289.94742
2026-07-06,Kilinochchi,Knol-Khol,2026,7,28,0,187,29.528000000000002,145.891,75.888,214.04823
